Transaction_ID,Date,Customer_ID,Gender,Age,Product_Category,Quantity,Price_per_Unit,Total_Amount,Store_Location,Payment_Method,Customer_Type,Discount_Applied,Final_Amount,Day_of_the_Week,Sales_Representative,Total_Amount_Normalized,Final_Amount_Normalized
766,2023-02-25,CUST766,Male,38,Electronics,3,300,900,Miami,Mobile Payment,VIP,11.41,797.3100000000001,Saturday,Steven Ramsey,0.35353535353535354,0.31402946181932034
767,2023-10-24,CUST767,Male,39,Beauty,3,25,75,Los Angeles,Credit Card,Returning,15.09,63.6825,Tuesday,Tara Herrera,0.020202020202020204,0.017642751453143386
768,2023-01-14,CUST768,Female,24,Beauty,3,25,75,New York,Credit Card,VIP,13.81,64.6425,Saturday,Lisa Riley,0.020202020202020204,0.018030593023901743
769,2023-06-09,CUST769,Female,31,Electronics,4,30,120,Miami,Mobile Payment,New,10.63,107.244,Friday,Philip Mcbride,0.03838383838383838,0.03524166872875835
770,2023-10-22,CUST770,Male,32,Clothing,1,50,50,Seattle,Cash,New,0.95,49.525000000000006,Sunday,Lisa Riley,0.010101010101010102,0.011923098288548071
771,2023-12-13,CUST771,Male,24,Electronics,2,25,50,Miami,Cash,New,14.08,42.96,Wednesday,Thomas Jackson,0.010101010101010102,0.009270827546851565
772,2023-07-12,CUST772,Male,26,Electronics,1,30,30,Chicago,Debit Card,VIP,19.63,24.111,Wednesday,Joyce Barnes,0.00202020202020202,0.0016558007059928597
773,2023-07-23,CUST773,Male,25,Electronics,4,500,2000,Los Angeles,Credit Card,VIP,14.35,1713.0,Sunday,Philip Mcbride,0.797979797979798,0.6839697200773662
774,2023-04-12,CUST774,Female,40,Clothing,2,25,50,New York,Mobile Payment,New,15.02,42.49,Wednesday,Philip Mcbride,0.010101010101010102,0.00908094677783445
775,2023-02-08,CUST775,Female,46,Electronics,4,25,100,Chicago,Debit Card,Returning,4.97,95.03,Wednesday,Wendy Owens MD,0.030303030303030304,0.03030719274413061
776,2023-10-31,CUST776,Male,35,Clothing,3,30,90,Seattle,Cash,VIP,11.44,79.704,Tuesday,Steven Ramsey,0.026262626262626262,0.02411546366762785
777,2023-12-20,CUST777,Male,48,Electronics,3,50,150,New York,Mobile Payment,Returning,5.29,142.065,Wednesday,Joyce Barnes,0.050505050505050504,0.04930940970310929
778,2023-11-18,CUST778,Female,47,Beauty,4,25,100,Seattle,Cash,New,19.6,80.4,Saturday,Richard Harris,0.030303030303030304,0.024396648806427664
779,2023-05-05,CUST779,Female,56,Electronics,2,500,1000,Boston,Credit Card,Returning,9.82,901.8,Friday,Thomas Jackson,0.3939393939393939,0.3562435927865507
780,2023-02-22,CUST780,Male,52,Electronics,2,25,50,San Francisco,Credit Card,Returning,16.55,41.725,Wednesday,Donna Lewis,0.010101010101010102,0.008771885526136381
781,2023-12-23,CUST781,Male,35,Beauty,1,500,500,Houston,Debit Card,Returning,11.52,442.4,Saturday,Terri Reilly,0.1919191919191919,0.1706452411132265
782,2023-06-04,CUST782,Male,59,Clothing,3,300,900,Los Angeles,Debit Card,VIP,3.02,872.82,Sunday,Terri Reilly,0.35353535353535354,0.3445356253692827
783,2023-12-17,CUST783,Female,56,Clothing,1,300,300,Los Angeles,Cash,New,13.84,258.48,Sunday,Richard Harris,0.1111111111111111,0.09634126018210375
784,2023-11-04,CUST784,Female,34,Electronics,1,500,500,San Francisco,Credit Card,VIP,4.71,476.45,Saturday,Nicholas Wolf,0.1919191919191919,0.18440149682606213
785,2023-03-03,CUST785,Female,31,Beauty,4,50,200,Los Angeles,Credit Card,New,6.13,187.74,Friday,Wendy Owens MD,0.0707070707070707,0.06776218443684698
786,2023-10-17,CUST786,Male,48,Clothing,4,25,100,Seattle,Cash,New,19.07,80.93,Tuesday,Terri Reilly,0.030303030303030304,0.024610769673617177
787,2023-01-22,CUST787,Male,41,Electronics,1,25,25,Chicago,Debit Card,VIP,3.05,24.2375,Sunday,Tara Herrera,0.0,0.001706906912972998
788,2023-06-27,CUST788,Female,52,Beauty,3,300,900,Miami,Mobile Payment,Returning,19.57,723.87,Tuesday,David Nguyen,0.35353535353535354,0.28435958165630565
789,2023-09-30,CUST789,Female,61,Clothing,4,500,2000,Miami,Credit Card,Returning,16.46,1670.8,Saturday,Sarah Farley,0.797979797979798,0.6669208510294465
790,2023-08-08,CUST790,Male,62,Clothing,1,25,25,San Francisco,Credit Card,Returning,5.76,23.56,Tuesday,Mr. Timothy Kent Jr.,0.0,0.0014331958044430076
791,2023-12-05,CUST791,Female,51,Beauty,1,25,25,Houston,Mobile Payment,VIP,17.62,20.595,Tuesday,Wendy Owens MD,0.0,0.00023533095309035982
792,2023-07-09,CUST792,Female,20,Beauty,1,50,50,Houston,Credit Card,VIP,1.17,49.415,Sunday,Steven Ramsey,0.010101010101010102,0.01187865810856534
793,2023-02-05,CUST793,Male,54,Beauty,1,30,30,Los Angeles,Cash,Returning,0.08,29.976,Sunday,Joyce Barnes,0.00202020202020202,0.004025270302344724
794,2023-09-17,CUST794,Female,60,Beauty,1,300,300,Miami,Debit Card,VIP,18.28,245.16,Sunday,Russell Dunn,0.1111111111111111,0.09095995838783147
795,2023-11-28,CUST795,Male,57,Electronics,1,300,300,New York,Cash,New,17.65,247.05,Tuesday,Nicholas Wolf,0.1111111111111111,0.091723521480262
796,2023-06-24,CUST796,Male,43,Beauty,4,30,120,Boston,Debit Card,Returning,9.94,108.072,Saturday,Lisa Riley,0.03838383838383838,0.03557618208353744
797,2023-01-07,CUST797,Male,40,Clothing,3,25,75,New York,Cash,VIP,10.28,67.29,Saturday,Billy Hamilton,0.020202020202020204,0.01910018735575879
798,2023-08-04,CUST798,Male,61,Clothing,1,50,50,Seattle,Cash,Returning,2.99,48.505,Friday,David Nguyen,0.010101010101010102,0.01151101661961731
799,2023-09-08,CUST799,Male,56,Electronics,2,50,100,Boston,Mobile Payment,New,4.56,95.44,Friday,Donna Lewis,0.030303030303030304,0.030472833414975326
800,2023-02-24,CUST800,Male,32,Clothing,4,300,1200,Boston,Mobile Payment,Returning,16.84,997.92,Friday,Thomas Jackson,0.47474747474747475,0.39507623005873166
801,2023-08-10,CUST801,Male,21,Clothing,4,50,200,Seattle,Cash,VIP,19.89,160.22,Thursday,Steven Ramsey,0.0707070707070707,0.056644059408440604
802,2023-07-05,CUST802,Female,46,Beauty,1,30,30,Houston,Debit Card,VIP,3.41,28.977,Wednesday,Lisa Riley,0.00202020202020202,0.0036216726677743044
803,2023-11-22,CUST803,Male,39,Clothing,4,25,100,Chicago,Mobile Payment,VIP,4.34,95.66,Wednesday,David Saunders,0.030303030303030304,0.030561713774940782
804,2023-08-24,CUST804,Male,42,Electronics,1,30,30,Houston,Mobile Payment,VIP,7.44,27.768,Thursday,Billy Hamilton,0.00202020202020202,0.0031332346896004934
805,2023-12-29,CUST805,Female,30,Beauty,3,500,1500,Chicago,Mobile Payment,Returning,6.18,1407.3,Friday,Nicholas Wolf,0.5959595959595959,0.5604664198890005
806,2023-03-20,CUST806,Female,35,Beauty,3,300,900,Houston,Cash,Returning,4.74,857.34,Monday,Tara Herrera,0.35353535353535354,0.3382816800408041
807,2023-08-11,CUST807,Female,50,Electronics,4,50,200,New York,Cash,New,16.19,167.62,Friday,Steven Ramsey,0.0707070707070707,0.05963367151636964
808,2023-04-01,CUST808,Male,33,Beauty,4,500,2000,Los Angeles,Mobile Payment,VIP,18.53,1629.4,Saturday,Kathryn Baker,0.797979797979798,0.6501951832904923
809,2023-09-25,CUST809,Female,62,Beauty,2,50,100,Los Angeles,Credit Card,New,2.24,97.76,Monday,Nicholas Wolf,0.030303030303030304,0.031410117210974704
810,2023-11-30,CUST810,Male,59,Electronics,4,25,100,Seattle,Debit Card,Returning,8.06,91.94,Thursday,Richard Harris,0.030303030303030304,0.029058827688252135
811,2023-05-19,CUST811,Male,61,Beauty,2,25,50,Boston,Mobile Payment,New,3.72,48.14,Friday,Donna Lewis,0.010101010101010102,0.01136355602240189
812,2023-11-12,CUST812,Male,19,Electronics,3,25,75,Houston,Cash,New,5.91,70.5675,Sunday,Nicholas Wolf,0.020202020202020204,0.020424302718426005
813,2023-10-03,CUST813,Male,52,Electronics,3,50,150,Los Angeles,Debit Card,New,0.89,148.665,Tuesday,Sarah Farley,0.050505050505050504,0.05197582050207303
814,2023-09-05,CUST814,Female,59,Clothing,1,500,500,San Francisco,Credit Card,VIP,11.91,440.45,Tuesday,Philip Mcbride,0.1919191919191919,0.16985743792262356
815,2023-08-27,CUST815,Female,51,Clothing,3,25,75,Los Angeles,Debit Card,VIP,5.8,70.64999999999999,Sunday,Wendy Owens MD,0.020202020202020204,0.020457632853413052
816,2023-08-12,CUST816,Male,47,Beauty,2,500,1000,Houston,Debit Card,New,3.29,967.1,Saturday,Billy Hamilton,0.3939393939393939,0.38262489963084345
817,2023-10-31,CUST817,Male,30,Beauty,4,50,200,Miami,Credit Card,Returning,2.55,194.9,Tuesday,Steven Ramsey,0.0707070707070707,0.07065483615208641
818,2023-05-18,CUST818,Male,30,Electronics,1,500,500,San Francisco,Credit Card,Returning,5.18,474.1,Thursday,David Saunders,0.1919191919191919,0.18345209298097656
819,2023-06-15,CUST819,Female,35,Beauty,2,50,100,Chicago,Credit Card,VIP,9.31,90.69,Thursday,Wendy Owens MD,0.030303030303030304,0.02855382564299385
820,2023-05-06,CUST820,Male,49,Electronics,4,50,200,Seattle,Mobile Payment,Returning,14.48,171.04,Saturday,Billy Hamilton,0.0707070707070707,0.0610153571121963
821,2023-02-14,CUST821,Male,49,Electronics,1,300,300,New York,Debit Card,New,14.02,257.94,Tuesday,Sarah Farley,0.1111111111111111,0.09612309929855216
822,2023-05-23,CUST822,Female,52,Beauty,3,50,150,Houston,Debit Card,New,2.68,145.98,Tuesday,Mr. Timothy Kent Jr.,0.050505050505050504,0.050891076108858235
823,2023-08-19,CUST823,Female,56,Electronics,2,50,100,San Francisco,Credit Card,VIP,0.47,99.53,Saturday,Steven Ramsey,0.030303030303030304,0.03212520010706043
824,2023-05-05,CUST824,Male,63,Clothing,4,30,120,Miami,Debit Card,Returning,5.99,112.812,Friday,Mr. Timothy Kent Jr.,0.03838383838383838,0.03749114983915684
825,2023-08-26,CUST825,Female,46,Beauty,1,25,25,San Francisco,Cash,VIP,8.09,22.9775,Saturday,Billy Hamilton,0.0,0.0011978648513526478
826,2023-10-19,CUST826,Female,46,Clothing,1,300,300,Seattle,Credit Card,New,1.95,294.15000000000003,Thursday,Billy Hamilton,0.1111111111111111,0.11075199854559412
827,2023-11-09,CUST827,Male,61,Beauty,3,300,900,Chicago,Credit Card,Returning,7.31,834.21,Thursday,Nicholas Wolf,0.35353535353535354,0.3289371221953449
828,2023-12-09,CUST828,Female,33,Electronics,4,300,1200,San Francisco,Mobile Payment,Returning,18.72,975.36,Saturday,Richard Harris,0.47474747474747475,0.3859619531459102
829,2023-07-14,CUST829,Male,61,Beauty,3,30,90,Los Angeles,Cash,New,4.62,85.842,Friday,Philip Mcbride,0.026262626262626262,0.026595225710664125
830,2023-06-22,CUST830,Female,64,Clothing,3,50,150,Chicago,Cash,VIP,5.5,141.75,Thursday,Kevin Mitchell,0.050505050505050504,0.04918214918770421
831,2023-01-15,CUST831,Male,27,Electronics,4,25,100,Los Angeles,Credit Card,New,5.6,94.4,Sunday,Benjamin Martinez,0.030303030303030304,0.030052671713320437
832,2023-09-11,CUST832,Male,47,Beauty,4,500,2000,Seattle,Mobile Payment,VIP,3.27,1934.6,Monday,Billy Hamilton,0.797979797979798,0.7734964826607547
833,2023-06-16,CUST833,Male,42,Beauty,4,50,200,Chicago,Debit Card,Returning,2.49,195.02,Friday,Russell Dunn,0.0707070707070707,0.07070331634843122
834,2023-04-04,CUST834,Female,56,Beauty,2,30,60,New York,Mobile Payment,VIP,4.85,57.09,Tuesday,Billy Hamilton,0.014141414141414142,0.014979370666451199
835,2023-09-07,CUST835,Male,37,Clothing,4,50,200,Houston,Debit Card,VIP,8.81,182.38,Thursday,Terri Reilly,0.0707070707070707,0.06559673566677945
836,2023-04-19,CUST836,Female,22,Clothing,1,50,50,Seattle,Debit Card,Returning,5.88,47.06,Wednesday,Wendy Owens MD,0.010101010101010102,0.010927234255298734
837,2023-07-01,CUST837,Male,18,Beauty,3,30,90,New York,Credit Card,Returning,17.6,74.16,Saturday,Kevin Mitchell,0.026262626262626262,0.02187567859649831
838,2023-05-13,CUST838,Male,47,Electronics,2,300,600,Los Angeles,Credit Card,VIP,19.69,481.86,Saturday,Nicholas Wolf,0.23232323232323232,0.18658714567794
839,2023-06-24,CUST839,Female,20,Electronics,4,300,1200,Boston,Cash,New,18.55,977.4,Saturday,Tara Herrera,0.47474747474747475,0.3867861164837717
840,2023-05-24,CUST840,Male,62,Clothing,2,25,50,Houston,Debit Card,Returning,6.31,46.845000000000006,Wednesday,Steven Ramsey,0.010101010101010102,0.01084037390351431
841,2023-11-02,CUST841,Male,31,Electronics,4,25,100,Houston,Cash,New,13.14,86.86,Thursday,Nicholas Wolf,0.030303030303030304,0.02700649937632247
842,2023-12-26,CUST842,Female,47,Clothing,2,300,600,Boston,Debit Card,VIP,1.87,588.78,Tuesday,Richard Harris,0.23232323232323232,0.22978300062115248
843,2023-05-22,CUST843,Male,21,Beauty,3,500,1500,Chicago,Credit Card,VIP,1.58,1476.3,Monday,David Saunders,0.5959595959595959,0.5883425327872577
844,2023-10-12,CUST844,Male,35,Clothing,3,50,150,New York,Mobile Payment,New,1.4,147.9,Thursday,Steven Ramsey,0.050505050505050504,0.05166675925037496
845,2023-01-06,CUST845,Male,54,Clothing,1,500,500,San Francisco,Cash,New,18.63,406.85,Friday,Wendy Owens MD,0.1919191919191919,0.15628298294608092
846,2023-09-22,CUST846,Male,42,Beauty,1,50,50,Miami,Credit Card,VIP,1.46,49.27,Friday,Russell Dunn,0.010101010101010102,0.01182007787131538
847,2023-04-08,CUST847,Female,18,Electronics,4,300,1200,Chicago,Cash,New,3.17,1161.96,Saturday,Nicholas Wolf,0.47474747474747475,0.46134865846206674
848,2023-02-13,CUST848,Female,63,Clothing,3,25,75,Boston,Debit Card,VIP,0.81,74.3925,Monday,Benjamin Martinez,0.020202020202020204,0.02196960897691635
849,2023-05-04,CUST849,Male,32,Clothing,2,25,50,Chicago,Cash,New,2.76,48.620000000000005,Thursday,Donna Lewis,0.010101010101010102,0.011557476807781073
850,2023-07-28,CUST850,Female,26,Beauty,2,500,1000,Houston,Credit Card,New,5.67,943.3,Friday,David Saunders,0.3939393939393939,0.3730096606891257
851,2023-09-08,CUST851,Male,32,Electronics,2,25,50,New York,Cash,Returning,2.2,48.9,Friday,Joyce Barnes,0.010101010101010102,0.011670597265918925
852,2023-10-12,CUST852,Female,41,Clothing,1,300,300,Miami,Cash,New,3.92,288.24,Thursday,Billy Hamilton,0.1111111111111111,0.10836434887561294
853,2023-05-04,CUST853,Male,21,Beauty,2,500,1000,New York,Credit Card,Returning,12.17,878.3,Thursday,Wendy Owens MD,0.3939393939393939,0.346749554335695
854,2023-12-20,CUST854,Male,29,Clothing,1,50,50,Seattle,Cash,New,10.17,44.915,Wednesday,Thomas Jackson,0.010101010101010102,0.01006065074563552
855,2023-09-01,CUST855,Male,54,Beauty,1,25,25,San Francisco,Credit Card,Returning,17.18,20.705,Friday,Wendy Owens MD,0.0,0.0002797711330730885
856,2023-11-27,CUST856,Male,54,Electronics,4,30,120,Chicago,Debit Card,VIP,19.05,97.14,Monday,Sarah Farley,0.03838383838383838,0.03115963619652659
857,2023-12-31,CUST857,Male,60,Electronics,2,25,50,New York,Mobile Payment,Returning,17.2,41.400000000000006,Sunday,David Saunders,0.010101010101010102,0.008640584994369229
858,2023-09-09,CUST858,Male,23,Electronics,2,50,100,Chicago,Mobile Payment,Returning,13.03,86.97,Saturday,Russell Dunn,0.030303030303030304,0.0270509395563052
859,2023-08-18,CUST859,Female,56,Electronics,3,500,1500,San Francisco,Mobile Payment,New,3.5,1447.5,Friday,Wendy Owens MD,0.5959595959595959,0.5767072856645069
860,2023-01-09,CUST860,Male,63,Clothing,4,50,200,San Francisco,Mobile Payment,VIP,13.65,172.7,Monday,Thomas Jackson,0.0707070707070707,0.0616859998282993
861,2023-02-17,CUST861,Female,41,Clothing,3,30,90,Boston,Credit Card,VIP,13.14,78.174,Friday,Lisa Riley,0.026262626262626262,0.023497341164231716
862,2023-05-31,CUST862,Male,28,Electronics,4,300,1200,Los Angeles,Cash,New,19.71,963.48,Wednesday,Lisa Riley,0.47474747474747475,0.3811624137077755
863,2023-04-24,CUST863,Female,30,Electronics,2,25,50,New York,Cash,VIP,6.59,46.705000000000005,Monday,Kevin Mitchell,0.010101010101010102,0.010783813674445383
864,2023-07-27,CUST864,Female,51,Electronics,1,500,500,New York,Debit Card,VIP,4.61,476.95,Thursday,Benjamin Martinez,0.1919191919191919,0.18460349764416545
865,2023-12-21,CUST865,Female,42,Clothing,1,300,300,New York,Mobile Payment,New,2.9,291.3,Thursday,Lisa Riley,0.1111111111111111,0.10960059388240523
866,2023-05-05,CUST866,Male,24,Electronics,1,50,50,Seattle,Mobile Payment,New,13.2,43.4,Friday,Wendy Owens MD,0.010101010101010102,0.009448588266782479
867,2023-06-06,CUST867,Male,21,Electronics,1,500,500,San Francisco,Debit Card,VIP,11.82,440.9,Tuesday,Terri Reilly,0.1919191919191919,0.17003923865891654
868,2023-12-06,CUST868,Female,25,Electronics,1,300,300,San Francisco,Cash,VIP,14.34,256.98,Wednesday,Kevin Mitchell,0.1111111111111111,0.0957352577277938
869,2023-10-25,CUST869,Male,37,Beauty,3,500,1500,San Francisco,Credit Card,VIP,19.09,1213.65,Wednesday,Sarah Farley,0.5959595959595959,0.4822315030375873
870,2023-07-08,CUST870,Female,46,Electronics,4,30,120,Houston,Debit Card,New,4.44,114.672,Saturday,Richard Harris,0.03838383838383838,0.03824259288250117
871,2023-08-31,CUST871,Male,62,Beauty,2,30,60,Seattle,Credit Card,Returning,10.62,53.628,Thursday,Joyce Barnes,0.014141414141414142,0.013580717001903856
872,2023-10-11,CUST872,Female,63,Beauty,3,25,75,New York,Credit Card,VIP,18.14,61.395,Wednesday,Lisa Riley,0.020202020202020204,0.016718597710320728
873,2023-09-29,CUST873,Female,27,Electronics,4,25,100,Houston,Mobile Payment,VIP,12.63,87.37,Friday,Benjamin Martinez,0.030303030303030304,0.027212540210787853
874,2023-06-26,CUST874,Male,60,Beauty,1,30,30,Miami,Cash,Returning,0.57,29.829,Monday,Tara Herrera,0.00202020202020202,0.003965882061822351
875,2023-08-06,CUST875,Female,51,Electronics,4,500,2000,Boston,Credit Card,New,17.43,1651.4,Sunday,Sarah Farley,0.797979797979798,0.6590832192870381
876,2023-10-09,CUST876,Male,43,Clothing,4,30,120,Chicago,Cash,New,4.87,114.156,Monday,Kevin Mitchell,0.03838383838383838,0.038034128038218554
877,2023-06-19,CUST877,Female,58,Clothing,1,25,25,Miami,Debit Card,VIP,3.96,24.01,Monday,David Saunders,0.0,0.0016149965407359908
878,2023-06-30,CUST878,Female,20,Clothing,1,30,30,Chicago,Debit Card,Returning,16.01,25.197,Friday,Joyce Barnes,0.00202020202020202,0.0020945464829132555
879,2023-12-26,CUST879,Male,23,Clothing,1,30,30,Seattle,Cash,VIP,19.99,24.003,Tuesday,Russell Dunn,0.00202020202020202,0.0016121685292825438
880,2023-08-21,CUST880,Male,22,Beauty,2,500,1000,San Francisco,Cash,New,0.19,998.1,Monday,Lisa Riley,0.3939393939393939,0.3951489503532489
881,2023-05-19,CUST881,Male,22,Electronics,1,300,300,New York,Credit Card,New,7.74,276.78,Friday,Joyce Barnes,0.1111111111111111,0.103734490124685
882,2023-06-06,CUST882,Female,64,Electronics,2,25,50,Houston,Debit Card,New,14.37,42.815000000000005,Tuesday,Nicholas Wolf,0.010101010101010102,0.009212247309601606
883,2023-05-09,CUST883,Male,40,Electronics,1,500,500,Boston,Mobile Payment,New,12.65,436.75,Tuesday,Sarah Farley,0.1919191919191919,0.16836263186865907
884,2023-04-29,CUST884,Female,26,Clothing,2,30,60,Boston,Cash,Returning,17.57,49.458,Saturday,Terri Reilly,0.014141414141414142,0.011896030178922223
885,2023-03-03,CUST885,Female,52,Clothing,4,30,120,New York,Debit Card,VIP,17.84,98.592,Friday,David Nguyen,0.03838383838383838,0.03174624657229862
886,2023-04-09,CUST886,Male,37,Electronics,3,300,900,Houston,Credit Card,VIP,14.57,768.87,Sunday,Nicholas Wolf,0.35353535353535354,0.3025396552856039
887,2023-06-11,CUST887,Male,59,Clothing,4,25,100,Miami,Cash,New,1.55,98.45,Sunday,Kathryn Baker,0.030303030303030304,0.031688878339957274
888,2023-03-03,CUST888,Female,52,Electronics,4,25,100,Boston,Cash,VIP,3.06,96.94,Friday,Nicholas Wolf,0.030303030303030304,0.031078835869285268
889,2023-10-02,CUST889,Female,35,Electronics,1,50,50,Boston,Debit Card,New,16.55,41.725,Monday,Terri Reilly,0.010101010101010102,0.008771885526136381
890,2023-12-20,CUST890,Male,34,Electronics,2,25,50,Seattle,Debit Card,Returning,2.87,48.565000000000005,Wednesday,Tara Herrera,0.010101010101010102,0.011535256717789709
891,2023-04-05,CUST891,Male,41,Electronics,3,300,900,San Francisco,Cash,VIP,19.27,726.57,Wednesday,Mr. Timothy Kent Jr.,0.35353535353535354,0.2854503860740636
892,2023-04-09,CUST892,Male,20,Electronics,1,50,50,Los Angeles,Cash,VIP,19.97,40.015,Sunday,Lisa Riley,0.010101010101010102,0.00808104272822305
893,2023-04-21,CUST893,Male,49,Electronics,1,50,50,Seattle,Credit Card,New,9.45,45.275,Friday,Kevin Mitchell,0.010101010101010102,0.010206091334669905
894,2023-09-05,CUST894,Male,52,Electronics,1,30,30,Seattle,Debit Card,New,1.95,29.415000000000003,Tuesday,Tara Herrera,0.00202020202020202,0.003798625384432808
895,2023-05-22,CUST895,Female,55,Clothing,4,30,120,Chicago,Mobile Payment,New,16.31,100.428,Monday,David Nguyen,0.03838383838383838,0.03248799357637398
896,2023-10-29,CUST896,Female,30,Electronics,2,25,50,Miami,Debit Card,VIP,8.57,45.715,Sunday,David Nguyen,0.010101010101010102,0.010383852054600823
897,2023-09-26,CUST897,Female,64,Electronics,2,50,100,New York,Mobile Payment,New,0.39,99.61,Tuesday,Kevin Mitchell,0.030303030303030304,0.03215752023795696
898,2023-11-02,CUST898,Female,42,Clothing,3,30,90,Boston,Debit Card,VIP,1.14,88.974,Thursday,Thomas Jackson,0.026262626262626262,0.027860558835263283
899,2023-05-25,CUST899,Male,26,Clothing,2,300,600,Chicago,Mobile Payment,New,4.21,574.74,Thursday,Russell Dunn,0.23232323232323232,0.22411081764881144
